;200301;200302;200303;200304;200305;200306;200307;200308;200309;200310;200311;200312;200401;200402;200403;200404;200405;200406;200407;200408;200409;200410;200411;200412;200501;200502;200503;200504;200505;200506;200507;200508;200509;200510;200511;200512;200601;200602;200603;200604;200605;200606;200607;200608;200609;200610;200611;200612;200701;200702;200703;200704;200705;200706;200707;200708;200709;200710;200711;200712;200801;200802;200803;200804;200805;200806;200807;200808;200809;200810;200811;200812;200901;200902;200903;200904;200905;200906;200907;200908;200909;200910;200911;200912;201001;201002;201003;201004;201005;201006;201007;201008;201009;201010;201011;201012;201101;201102;201103;201104;201105;201106;201107;201108;201109;201110;201111;201112;201201;201202;201203;201204;201205;201206;201207;201208;201209;201210;201211;201212;201301;201302;201303;201304;201305;201306;201307;201308;201309;201310;201311;201312;201401;201402;201403;201404;201405;201406
18;21922.0;21631.0;22310.0;23086.0;18818.0;22795.0;25511.0;19109.0;23765.0;24250.0;20176.0;23765.0;23377.0;20176.0;23765.0;23765.0;25705.0;26772.0;28033.0;19885.0;24832.0;22310.0;23377.0;22116.0;23183.0;21437.0;21631.0;22892.0;23862.0;20661.0;21825.0;19109.0;22601.0;21437.0;20855.0;20661.0;20176.0;19982.0;16393.0;15908.0;18042.0;17363.0;16102.0;15714.0;17751.0;14744.0;16490.0;14647.0;16878.0;13192.0;14453.0;14259.0;15908.0;15714.0;15035.0;11640.0;11640.0;15617.0;13192.0;11058.0;11155.0;11155.0;10805024.0;8882096.0;13002656.0;9523072.0;12453248.0;8882096.0;11262864.0;11354432.0;9706208.0;12636384.0;10438752.0;9980912.0;10255616.0;11354432.0;9065232.0;10805024.0;7508576.0;7600144.0;9248368.0;10164048.0;10438752.0;7691712.0;8790528.0;7050736.0;9980912.0;9706208.0;6501328.0;8149552.0;6776032.0;7417008.0;8424256.0;7691712.0;7783280.0;8973664.0;7691712.0;8698960.0;7233872.0;8424256.0;8515824.0;8332688.0;8698960.0;10164048.0;8332688.0;7600144.0;8973664.0;7691712.0;10164048.0;9431504.0;9614640.0;6959168.0;9797776.0;9431504.0;8607392.0;7050736.0;5036240.0;7508576.0;6043488.0;5951920.0;5860352.0;5036240.0;6043488.0;5219376.0;4761536.0;4669968.0;5768784.0;4212128.0;4578400.0;5127808.0;4853104.0;5834550.0;4823228.0;4123082.0;6456902.0;3734112.0;3500730.0;4268.0
23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32.33333333333333;;247.88888888888889;269.44444444444446;161.66666666666666;301.77777777777777;420.3333333333333;215.55555555555554;377.22222222222223;291.0;344.88888888888886;291.0;247.88888888888889;409.55555555555554;474.2222222222222;377.22222222222223;538.8888888888889;722.1111111111111;571.2222222222222;646.6666666666666;538.8888888888889;646.6666666666666;657.4444444444445;829.8888888888888;1002.3333333333333;883.7777777777777;851.4444444444443;797.5555555555555;94510.33333333333;80154.33333333333;86136.0;80154.33333333333;76565.33333333333;57423.99999999999;71780.0;59816.66666666667;62209.333333333336;65798.33333333333;32301.0;72976.33333333333;56227.666666666664;55031.333333333336;53835.0;44264.333333333336;39478.99999999999;52638.666666666664;44264.333333333336;45460.666666666664;58620.33333333333;57423.99999999999;52638.666666666664;65798.33333333333;53835.0;40675.33333333333;59816.66666666667;56227.666666666664;49049.666666666664;52638.666666666664;68190.99999999999;61012.99999999999;58620.33333333333;57423.99999999999;65798.33333333333;39478.99999999999;38282.666666666664;49049.666666666664;62209.333333333336;33497.333333333336;29908.333333333336;32301.0;50245.99999999999;28711.999999999996;43068.0;64602.0;32301.0;35890.0;40675.33333333333;47853.33333333333;38282.666666666664;28711.999999999996;39478.99999999999;35890.0;43068.0;45460.666666666664;53835.0;65798.33333333333;46657.0;62209.333333333336;62209.333333333336;59816.66666666667;55031.333333333336;64602.0;81350.66666666666;63405.666666666664;81350.66666666666;47853.33333333333;46657.0;62209.333333333336;71780.0;49049.666666666664;64602.0;50245.99999999999;377.22222222222223
24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97.0;776.0;1115.5;1455.0;2376.5;2182.5;2764.5;2716.0;3152.5;3443.5;4025.5;3540.5;4074.0;3346.5;3880.0;3831.5;3589.0;3783.0;3831.5;4462.0;4365.0;4801.5;4607.5;4074.0;4219.5;2294244.0;1975599.0;1996842.0;2166786.0;1890627.0;1954356.0;1635711.0;1741926.0;1933113.0;1975599.0;1763169.0;1359552.0;1975599.0;1656954.0;1656954.0;1678197.0;1295823.0;1635711.0;1933113.0;1550739.0;1869384.0;1487010.0;1699440.0;1678197.0;1423281.0;1826898.0;1741926.0;1571982.0;1487010.0;1359552.0;1508253.0;1720683.0;2018085.0;1975599.0;1890627.0;2188029.0;1996842.0;1741926.0;1869384.0;1848141.0;1571982.0;1975599.0;1699440.0;1720683.0;2145543.0;1890627.0;1741926.0;2145543.0;1741926.0;1699440.0;1869384.0;1571982.0;1593225.0;1784412.0;1869384.0;1763169.0;1848141.0;1805655.0;1487010.0;1508253.0;1699440.0;1720683.0;1911870.0;1826898.0;2060571.0;2273001.0;2357973.0;1890627.0;2251758.0;2081814.0;1741926.0;1869384.0;1848141.0;1848141.0;3831.5
25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;161602.0;;80801.0;;;80801.0;80801.0;80801.0;80801.0;;80801.0;80801.0;80801.0;80801.0;80801.0;;80801.0;80801.0;80801.0;80801.0;161602.0;161602.0;323204.0;161602.0;323204.0;323204.0;161602.0;161602.0;242403.0;242403.0;161602.0;161602.0;161602.0;404005.0;;;242403.0;242403.0;404005.0;242403.0;161602.0;323204.0;565607.0;161602.0;484806.0;242403.0;484806.0;323204.0;404005.0;484806.0;323204.0;484806.0;404005.0;242403.0;161602.0;646408.0;323204.0;484806.0;404005.0;242403.0;323204.0;323204.0;291.0
26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;266071.0;266071.0;266071.0;532142.0;532142.0;798213.0;532142.0;;;798213.0;798213.0;266071.0;532142.0;266071.0;532142.0;532142.0;1330355.0;532142.0;532142.0;;266071.0;266071.0;532142.0;266071.0;266071.0;532142.0;266071.0;;;266071.0;;226204.0;;;;;
36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;194.0;14065.0;32398.0;43165.0;39770.0;41710.0;50246.0;48597.0;49567.0;52283.0;48791.0;51604.0;52089.0;19778688.0;20076672.0;21641088.0;20113920.0;21007872.0;22125312.0;20635392.0;23317248.0;20337408.0;21007872.0;21790080.0;19592448.0;19592448.0;19033728.0;19704192.0;17134080.0;18512256.0;19108224.0;16538112.0;17245824.0;13446528.0;12776064.0;19517952.0;13893504.0;13707264.0;12776064.0;11435136.0;10280448.0;10988160.0;10168704.0;10578432.0;11956608.0;11472384.0;11099904.0;13111296.0;11397888.0;11733120.0;13148544.0;12329088.0;10764672.0;5587200.0;1601664.0;7673088.0;9982464.0;9163008.0;9945216.0;14712960.0;12105600.0;10019712.0;4581504.0;1154688.0;1378176.0;2532864.0;2942592.0;2793600.0;2830848.0;3352320.0;2905344.0;3365027.0;2322762.0;2560994.0;2501436.0;3216132.0;3335248.0;3841491.0;3275690.0;3126795.0;3216132.0;3156574.0;1838538.0;2192103.0;2050677.0;2168532.0;4268.0
37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;194.0;679.0;582.0
38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97.0;1164.0;2328.0;1455.0;2910.0;1455.0;1067.0;776.0;1940.0;1261.0;1552.0;2231.0;1261.0;3298.0;2813.0;1843.0;2037.0;2716.0;1940.0;2231.0;2522.0;2522.0;3395.0;3007.0;1552.0;3104.0;2619.0;2328.0;3395.0;2910.0;2813.0;1843.0;3298.0;2813.0;2813.0;1843.0;1746.0;3104.0;2715127.0;3069274.0;3187323.0;2360980.0;2715127.0;2715127.0;3659519.0;2124882.0;2715127.0;2833176.0;2006833.0;2597078.0;2479029.0;2006833.0;2715127.0;3069274.0;1534637.0;2242931.0;2597078.0;2951225.0;2124882.0;3305372.0;2006833.0;4013666.0;2951225.0;2360980.0;3069274.0;1770735.0;2715127.0;2242931.0;2479029.0;3423421.0;3305372.0;2242931.0;2833176.0;2597078.0;2360980.0;2360980.0;2479029.0;1888784.0;2124882.0;1746.0
40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97.0;;
41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;496252.0;248126.0;372189.0;496252.0;992504.0;1116567.0;372189.0;620315.0;372189.0;868441.0;744378.0;1985008.0;2357197.0;1985008.0;2977512.0;3225638.0;1985008.0;3349701.0;3845953.0;2605323.0;3101575.0;2605323.0;3970016.0;3970016.0;3845953.0;3473764.0;2977512.0;3101575.0;3597827.0;2357197.0;2605323.0;3225638.0;2853449.0;1649.0
42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97.0;97.0;388.0;679.0;485.0;485.0
46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;776.0;3298.0;5723.0;4171.0;4074.0;4753.0;4850.0;4753.0;5335.0;5141.0;5723.0;5141.0;5529.0;5626.0;5529.0;4947.0;5238.0;5626.0;5238.0;4753.0;4656.0;4947.0;5238.0;7566.0;6693.0;6887.0;8924.0;6596.0;4701784.0;4418544.0;4985024.0;4588488.0;5834744.0;4645136.0;4531840.0;4815080.0;3682120.0;4135304.0;4135304.0;4022008.0;4928376.0;3965360.0;5154968.0;5324912.0;4531840.0;5891392.0;5154968.0;4248600.0;6231280.0;4928376.0;5891392.0;5438208.0;5438208.0;5324912.0;4758432.0;4701784.0;5268264.0;5438208.0;5438208.0;5381560.0;5324912.0;5098320.0;4928376.0;4248600.0;4871728.0;7178.0
47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32.33333333333333;32.33333333333333;32.33333333333333;;64.66666666666666;32.33333333333333;67059.33333333333;33529.666666666664;33529.666666666664;67059.33333333333;67059.33333333333;134118.66666666666;67059.33333333333;134118.66666666666;33529.666666666664;33529.666666666664;201178.0;100589.0;33529.666666666664;33529.666666666664;67059.33333333333;100589.0;134118.66666666666;134118.66666666666;167648.3333333333;167648.3333333333;100589.0;67059.33333333333;100589.0;67059.33333333333;67059.33333333333;33529.666666666664;33529.666666666664;;100589.0;67059.33333333333;100589.0;33529.666666666664;33529.666666666664;67059.33333333333;100589.0;100589.0;100589.0;100589.0;100589.0;67059.33333333333;92538.0;123383.99999999999;92538.0;123383.99999999999;123383.99999999999;61691.99999999999;154230.0;92538.0;30845.999999999996;61691.99999999999;61691.99999999999;61691.99999999999;46301.33333333333;69452.0;92602.66666666666;69452.0;185205.3333333333;138904.0;162054.66666666666;92602.66666666666;69452.0;138904.0;138904.0;74107.99999999999;111162.0;111162.0;129688.99999999999;129.33333333333331
48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;286538.0;;;286538.0;286538.0;286538.0;;;;286538.0;286538.0;;;;;;;;;;;263646.0;;;;;;;;;;;;;197783.0;;197783.0;197783.0;197783.0;;;197783.0;;;158401.0;;
50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22924.33333333333;;68773.0;;;;22924.33333333333;22924.33333333333;;22924.33333333333;22924.33333333333;22924.33333333333;22924.33333333333;45848.66666666666;22924.33333333333;22924.33333333333;22924.33333333333;22924.33333333333;;22924.33333333333;45848.66666666666;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97.0;388.0;291.0;97.0;97.0;97.0;194.0;194.0;97.0;;97.0;194.0;97.0;291.0;;97.0;291.0;97.0;97.0;97.0
71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1940.0;3686.0;3589.0;3492.0;4074.0;2425.0;4074.0;5238.0;4850.0;7857.0;8342.0;7081.0;5626.0;7760.0;5917.0;4753.0
76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12425.699999999999;;12425.699999999999;;;12425.699999999999;12425.699999999999;12425.699999999999;24851.399999999998;12425.699999999999;24851.399999999998;12425.699999999999;12425.699999999999;7106.866666666667;7106.866666666667;;7106.866666666667;;;;;;7106.866666666667;7106.866666666667;;;;6427.866666666667;6427.866666666667;;;;;;6427.866666666667;;19283.600000000002;;;;
77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49702.799999999996;198811.19999999998;149108.40000000002;397622.39999999997;347919.60000000003;99405.59999999999;99405.59999999999;397622.39999999997;347919.60000000003;248514.0;347919.60000000003;397622.39999999997;646136.4;170564.80000000002;113709.86666666667;142137.33333333334;85282.40000000001;28427.466666666667;28427.466666666667;;56854.933333333334;;198992.26666666666;56854.933333333334;170564.80000000002;;51332.4;;51332.4;;25666.2;25666.2;;51332.4;128331.0;51332.4;25666.2;;;102664.8;45.266666666666666
78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;397622.39999999997;9741748.799999999;16501329.6;35189582.4;30815736.0;30418113.6;33599092.8;37575316.8;33201470.400000002;37376505.6;38171750.400000006;35786016.0;37575316.8;32406225.6;30815736.0;21525386.4;20044804.266666666;21525386.4;22892077.6;17083640.0;13211348.266666668;13211348.266666668;12072438.933333334;11502984.266666668;12755784.533333333;14464148.533333333;11844657.066666666;11919618.666666666;12536150.666666668;13255438.000000002;12433395.333333332;12844416.666666666;13152682.666666666;14796768.000000002;12947172.0;12638906.0;13666459.333333334;13049927.333333334;11405842.0;13871970.0;11303086.666666666;12947172.0;9143.866666666667
82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.5;;;;97.0;;;;48.5;145.5;;;48.5;97.0;97.0;97.0;;48.5;97.0;;97.0
83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97.0;291.0;97.0;388.0;194.0;873.0;679.0;1455.0;1164.0;679.0;388.0;485.0;776.0;873.0;1552.0;1552.0;2134.0;2425.0;2134.0;2231.0
84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;197686.0;395372.0;197686.0;197686.0;593058.0;988430.0;790744.0;790744.0;1383802.0;790744.0;1186116.0;1383802.0;1581488.0;1383802.0;1581488.0;1186116.0;988430.0;1581488.0;2174546.0;1581488.0;1383802.0;1779174.0;1186116.0;1383802.0;790744.0;1186116.0;1779174.0;790744.0;485.0
85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2134.0;4268.0;7954.0;6984.0;9312.0;7178.0;7372.0;6596.0;8633.0;7566.0;8730.0;8924.0;8245.0;8245.0;7954.0;10088.0;9118.0;8148.0;8051.0;7760.0;8439.0;9991.0;8633.0;8633.0;8633.0;3323511.0;3815883.0;3897945.0;3282480.0;3323511.0;3610728.0;3323511.0;3774852.0;4226193.0;4472379.0;3815883.0;3692790.0;3774852.0;3528666.0;3856914.0;3118356.0;4431348.0;3938976.0;3446604.0;3487635.0;3938976.0;3856914.0;3815883.0;3774852.0;3938976.0;3200418.0;4021038.0;3897945.0;3856914.0;3980007.0;3980007.0;3036294.0;3569697.0;3733821.0;3118356.0;3938976.0;3856914.0;2913201.0;3446604.0;3487635.0;3118356.0;6305.0
88;4235.666666666666;3847.6666666666665;5173.333333333333;5690.666666666666;5723.0;6208.0;6143.333333333333;5658.333333333333;6143.333333333333;7016.333333333333;6951.666666666666;7792.333333333333;7630.666666666666;7889.333333333333;9409.0;9376.666666666666;9538.333333333332;10476.0;10831.666666666666;8859.333333333332;10282.0;11187.333333333332;11575.333333333332;12804.0;12286.666666666666;11187.333333333332;13612.333333333332;14097.333333333332;13353.666666666666;14097.333333333332;14679.333333333332;14420.666666666666;15229.0;15649.333333333332;15972.666666666666;17654.0;17395.333333333332;16845.666666666664;18688.666666666664;18042.0;19335.333333333332;20111.333333333332;19852.666666666664;19497.0;19820.333333333332;20531.666666666664;20628.666666666664;20079.0;23215.333333333332;20596.333333333332;23344.666666666664;21210.666666666664;23732.666666666664;24153.0;26222.333333333332;25317.0;24023.666666666664;28259.333333333332;25672.666666666664;26448.666666666664;27871.333333333332;26869.0;28324.0;29746.666666666664;28841.333333333332;29067.666666666664;32656.666666666664;28712.0;29843.666666666664;32656.666666666664;29035.333333333332;34241.0;33238.666666666664;32010.0;34370.33333333333;46202781.33333333;47505491.33333333;48721354.0;53541381.0;43076277.33333333;43163124.666666664;40731399.33333333;32698021.0;33392799.666666664;28095112.33333333;26184471.0;28833314.666666664;25489692.33333333;24838337.33333333;25793658.0;25619963.33333333;24273829.666666664;24534371.666666664;24056711.33333333;24404100.666666664;30743956.0;28703043.666666664;26922673.33333333;31351887.33333333;31569005.666666664;31178192.666666664;29180704.0;31134769.0;31047921.666666664;30266295.666666664;31134769.0;31829547.666666664;30700532.33333333;31699276.666666664;13455710.666666666;14275942.666666666;13162770.666666666;14510294.666666666;14315001.333333332;11463718.666666666;9393609.333333332;8124202.666666666;8866317.333333332;7772674.666666666;7577381.333333333;8299966.666666666;7538322.666666666;8846788.0;8182790.666666666;8768670.666666666;7596910.666666666;9549844.0;8944434.666666666;8924905.333333332;9393609.333333332;7108677.333333333;4325036.0;6487554.0;4765803.999999999;5729984.0;5895272.0;6046785.999999999;7857.0
