CIP13;200301;200302;200303;200304;200305;200306;200307;200308;200309;200310;200311;200312;200401;200402;200403;200404;200405;200406;200407;200408;200409;200410;200411;200412;200501;200502;200503;200504;200505;200506;200507;200508;200509;200510;200511;200512;200601;200602;200603;200604;200605;200606;200607;200608;200609;200610;200611;200612;200701;200702;200703;200704;200705;200706;200707;200708;200709;200710;200711;200712;200801;200802;200803;200804;200805;200806;200807;200808;200809;200810;200811;200812;200901;200902;200903;200904;200905;200906;200907;200908;200909;200910;200911;200912;201001;201002;201003;201004;201005;201006;201007;201008;201009;201010;201011;201012;201101;201102;201103;201104;201105;201106;201107;201108;201109;201110;201111;201112;201201;201202;201203;201204;201205;201206;201207;201208;201209;201210;201211;201212;201301;201302;201303;201304;201305;201306;201307;201308;201309;201310;201311;201312;201401;201402;201403;201404;201405;201406
3.40094E+12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;776;3298;5723;4171;4074;4753;4850;4753;5335;5141;5723;5141;5529;5626;5529;4947;5238;5626;5238;4753;4656;4947;5238;7566;6693;6887;8924;6596;4701784;4418544;4985024;4588488;5834744;4645136;4531840;4815080;3682120;4135304;4135304;4022008;4928376;3965360;5154968;5324912;4531840;5891392;5154968;4248600;6231280;4928376;5891392;5438208;5438208;5324912;4758432;4701784;5268264;5438208;5438208;5381560;5324912;5098320;4928376;4248600;4871728;7178
3.40094E+12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32.33333333;32.33333333;32.33333333;;64.66666667;32.33333333;67059.33333;33529.66667;33529.66667;67059.33333;67059.33333;134118.6667;67059.33333;134118.6667;33529.66667;33529.66667;201178;100589;33529.66667;33529.66667;67059.33333;100589;134118.6667;134118.6667;167648.3333;167648.3333;100589;67059.33333;100589;67059.33333;67059.33333;33529.66667;33529.66667;;100589;67059.33333;100589;33529.66667;33529.66667;67059.33333;100589;100589;100589;100589;100589;67059.33333;92538;123384;92538;123384;123384;61692;154230;92538;30846;61692;61692;61692;46301.33333;69452;92602.66667;69452;185205.3333;138904;162054.6667;92602.66667;69452;138904;138904;74108;111162;111162;129689;129.3333333
3.40094E+12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;286538;;;286538;286538;286538;;;;286538;286538;;;;;;;;;;;263646;;;;;;;;;;;;;197783;;197783;197783;197783;;;197783;;;158401;;
3.40094E+12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22924.33333;;68773;;;;22924.33333;22924.33333;;22924.33333;22924.33333;22924.33333;22924.33333;45848.66667;22924.33333;22924.33333;22924.33333;22924.33333;;22924.33333;45848.66667;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.40092E+12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97;388;291;97;97;97;194;194;97;;97;194;97;291;;97;291;97;97;97
3.40092E+12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1940;3686;3589;3492;4074;2425;4074;5238;4850;7857;8342;7081;5626;7760;5917;4753
3.40094E+12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12425.7;;12425.7;;;12425.7;12425.7;12425.7;24851.4;12425.7;24851.4;12425.7;12425.7;7106.866667;7106.866667;;7106.866667;;;;;;7106.866667;7106.866667;;;;6427.866667;6427.866667;;;;;;6427.866667;;19283.6;;;;
3.40094E+12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49702.8;198811.2;149108.4;397622.4;347919.6;99405.6;99405.6;397622.4;347919.6;248514;347919.6;397622.4;646136.4;170564.8;113709.8667;142137.3333;85282.4;28427.46667;28427.46667;;56854.93333;;198992.2667;56854.93333;170564.8;;51332.4;;51332.4;;25666.2;25666.2;;51332.4;128331;51332.4;25666.2;;;102664.8;45.26666667
3.40094E+12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;397622.4;9741748.8;16501329.6;35189582.4;30815736;30418113.6;33599092.8;37575316.8;33201470.4;37376505.6;38171750.4;35786016;37575316.8;32406225.6;30815736;21525386.4;20044804.27;21525386.4;22892077.6;17083640;13211348.27;13211348.27;12072438.93;11502984.27;12755784.53;14464148.53;11844657.07;11919618.67;12536150.67;13255438;12433395.33;12844416.67;13152682.67;14796768;12947172;12638906;13666459.33;13049927.33;11405842;13871970;11303086.67;12947172;9143.866667
3.40092E+12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.5;;;;97;;;;48.5;145.5;;;48.5;97;97;97;;48.5;97;;97
3.40092E+12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97;291;97;388;194;873;679;1455;1164;679;388;485;776;873;1552;1552;2134;2425;2134;2231
3.40095E+12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;197686;395372;197686;197686;593058;988430;790744;790744;1383802;790744;1186116;1383802;1581488;1383802;1581488;1186116;988430;1581488;2174546;1581488;1383802;1779174;1186116;1383802;790744;1186116;1779174;790744;485
3.40094E+12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2134;4268;7954;6984;9312;7178;7372;6596;8633;7566;8730;8924;8245;8245;7954;10088;9118;8148;8051;7760;8439;9991;8633;8633;8633;3323511;3815883;3897945;3282480;3323511;3610728;3323511;3774852;4226193;4472379;3815883;3692790;3774852;3528666;3856914;3118356;4431348;3938976;3446604;3487635;3938976;3856914;3815883;3774852;3938976;3200418;4021038;3897945;3856914;3980007;3980007;3036294;3569697;3733821;3118356;3938976;3856914;2913201;3446604;3487635;3118356;6305
3.40094E+12;4235.666667;3847.666667;5173.333333;5690.666667;5723;6208;6143.333333;5658.333333;6143.333333;7016.333333;6951.666667;7792.333333;7630.666667;7889.333333;9409;9376.666667;9538.333333;10476;10831.66667;8859.333333;10282;11187.33333;11575.33333;12804;12286.66667;11187.33333;13612.33333;14097.33333;13353.66667;14097.33333;14679.33333;14420.66667;15229;15649.33333;15972.66667;17654;17395.33333;16845.66667;18688.66667;18042;19335.33333;20111.33333;19852.66667;19497;19820.33333;20531.66667;20628.66667;20079;23215.33333;20596.33333;23344.66667;21210.66667;23732.66667;24153;26222.33333;25317;24023.66667;28259.33333;25672.66667;26448.66667;27871.33333;26869;28324;29746.66667;28841.33333;29067.66667;32656.66667;28712;29843.66667;32656.66667;29035.33333;34241;33238.66667;32010;34370.33333;46202781.33;47505491.33;48721354;53541381;43076277.33;43163124.67;40731399.33;32698021;33392799.67;28095112.33;26184471;28833314.67;25489692.33;24838337.33;25793658;25619963.33;24273829.67;24534371.67;24056711.33;24404100.67;30743956;28703043.67;26922673.33;31351887.33;31569005.67;31178192.67;29180704;31134769;31047921.67;30266295.67;31134769;31829547.67;30700532.33;31699276.67;13455710.67;14275942.67;13162770.67;14510294.67;14315001.33;11463718.67;9393609.333;8124202.667;8866317.333;7772674.667;7577381.333;8299966.667;7538322.667;8846788;8182790.667;8768670.667;7596910.667;9549844;8944434.667;8924905.333;9393609.333;7108677.333;4325036;6487554;4765804;5729984;5895272;6046786;7857
3.40094E+12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;371316;2970528;2227896;1856580;4827108;3341844;2599212;4455792;4084476;5198424;5198424;4455792;7426320;7797636;7055004;3341844;6683688;9282900;5569740;10025532;10768164;6312372;12253428;8911584;12253428;12624744;11882112;10396848;15223956;12996060;13738692;17080536;17823168;7178291;9348472;8012976;7846039;12353338;8179913;8680724;7011354;7846039;5175047;7178291;7178291;5675858;6343606;7178291;6176669;8847661;7512165;6510543;11184779;7846039;6677480;8706914;6471355;5294745;6000711;7412643;7294982;5335
3.40094E+12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1234131;1645508;2056885;2468262;2468262;1234131;411377;3291016;2468262;3702393;3702393;2468262;822754;5347901;4113770;3702393;8638917;2056885;4525147;3702393;4113770;4113770;6582032;5347901;5738520;1912840;5738520;1912840;4284490;3366385;1836210;3060350;388
3.40093E+12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97;97;194;194;388;97
3.40094E+12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60.35555556;;90.53333333;120.7111111;120.7111111;181.0666667;60.35555556;211.2444444;150.8888889;90.53333333;211.2444444;120.7111111;211.2444444;181.0666667;301.7777778;60.35555556;181.0666667;120.7111111;150.8888889;241.4222222;150.8888889;271.6;62649.06667;46986.8;57428.31111;52207.55556;36545.28889;36545.28889;62649.06667;46986.8;52207.55556;10441.51111;41766.04444;20883.02222;36545.28889;36545.28889;43184.4;38386.13333;38386.13333;28789.6;57579.2;47982.66667;43184.4;67175.73333;71974;86368.8;76772.26667;71974;105561.8667;110360.1333;95965.33333;119956.6667;100763.6;105561.8667;100763.6;76772.26667;86368.8;103570.1333;81993.02222;107885.5556;77677.6;107885.5556;94939.28889;663.9111111
3.40094E+12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90.53333333;;181.0666667;;90.53333333;271.6;;;90.53333333;;;181.0666667;;;181.0666667;;90.53333333;90.53333333;;181.0666667;89446.93333;;44723.46667;;;44723.46667;89446.93333;;;;89446.93333;;89446.93333;44723.46667;;41102.13333;41102.13333;;123306.4;41102.13333;82204.26667;82204.26667;82204.26667;41102.13333;164408.5333;41102.13333;41102.13333;41102.13333;82204.26667;41102.13333;82204.26667;41102.13333;;;41102.13333;36937.6;;;;;;
3.40094E+12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32.33333333;129.3333333;32.33333333;64.66666667;97;161.6666667;64.66666667;97;32.33333333;64.66666667;97;64.66666667;64.66666667;32.33333333;97;129.3333333;194;226.3333333;102011.6667;81609.33333;102011.6667;102011.6667;81609.33333;183621;81609.33333;163218.6667;81609.33333;102011.6667;122414;61207;102011.6667;81609.33333;56357;56357;75142.66667;93928.33333;75142.66667;75142.66667;150285.3333;187856.6667;169071;187856.6667;169071;187856.6667;169071;150285.3333;131499.6667;150285.3333;187856.6667;131499.6667;300570.6667;169071;244213.6667;195455;210490;180420;180420;135315;150350;291
3.40094E+12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.5;;;48.5;48.5;145.5;48.5;;97;291;194;97;48.5;145.5;145.5;48.5;194;;339.5;;194;194;48.5;194;;145354.5;48451.5;48451.5;;;;96903;48451.5;96903;;48451.5;96903;;;96903;48451.5;;;48451.5;96903;;;96903;145354.5;484515;48451.5;;;;;48451.5;145354.5;290709;96903;48451.5;48451.5;48451.5;;;96903;96903;48451.5;96903;145354.5;96903;;96903;48451.5;;48451.5;48451.5;145354.5;96903;84778;42389;127167;127167;
3.40094E+12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;388;1746;2231;2425;2716;2910;1843;2813;3298;4559;4268;3589;3783;4559;3298;3395;3104;3395;2910;3298;4365;5044;4462;5529;4850;7357256;10455048;7550868;8712540;6582808;6970032;9874212;9680600;8518928;9099764;10648660;6776420;8518928;10261436;8325316;8131704;8131704;5808360;7550868;6389196;8131704;6582808;5421136;7357256;5808360;6582808;7550868;5421136;6776420;5808360;7938092;8518928;6195584;5808360;7163644;5614748;6776420;6001972;5808360;5227524;4453076;4453076;6582808;6970032;5033912;6001972;6195584;4259464;4840300;6389196;4453076;5808360;4646688;5592147;4744852;5931065;6947819;3686
3.40094E+12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1455;2328;2910;3912.333333;3589;4041.666667;3783;1501366;2011004;2024778;1749298;1873264;1997230;1900812;1955908;1845716;2024778;2121196;2038552;2190066;2300258;2231388;1969682;2134970;2300258;2134970;2038552;2190066;1942134;2162518;2121196;1928360;2134970;1997230;2052326;1928360;2300258;2258936;2327806;2479320;2203840;2258936;2534416;2203840;2341580;2190066;2024778;1143242;303028;165288;192836;123966;82644;96418;13774;55096;13774;27548;68870;64.66666667
